image_id,image_path,grade,sample_id,camera_model,orientation,width,height,aspect_ratio,image_readable,size_quality,color_quality,texture_quality,broken_level,light_berry_level,pinhead_level,foreign_matter_visible,mould_visible,insect_damage_visible
IMGV2_000618,data/raw/berry_images/grade_3/sample_043/20260814_164544.jpg,Grade 3,sample_043,samsung SM-A127F,8,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000619,data/raw/berry_images/grade_3/sample_043/20260814_164631.jpg,Grade 3,sample_043,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000620,data/raw/berry_images/grade_3/sample_044/20260814_164742.jpg,Grade 3,sample_044,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000621,data/raw/berry_images/grade_3/sample_044/20260814_164829.jpg,Grade 3,sample_044,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000622,data/raw/berry_images/grade_3/sample_044/20260814_164927.jpg,Grade 3,sample_044,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000623,data/raw/berry_images/grade_3/sample_044/20260814_165019.jpg,Grade 3,sample_044,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000624,data/raw/berry_images/grade_3/sample_045/20260815_072653.jpg,Grade 3,sample_045,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000625,data/raw/berry_images/grade_3/sample_045/20260815_072820.jpg,Grade 3,sample_045,samsung SM-A127F,8,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000626,data/raw/berry_images/grade_3/sample_045/20260815_072932.jpg,Grade 3,sample_045,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000627,data/raw/berry_images/grade_3/sample_045/20260815_073133.jpg,Grade 3,sample_045,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000628,data/raw/berry_images/grade_3/sample_046/20260815_072034.jpg,Grade 3,sample_046,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000629,data/raw/berry_images/grade_3/sample_046/20260815_072105.jpg,Grade 3,sample_046,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000630,data/raw/berry_images/grade_3/sample_046/20260815_072435.jpg,Grade 3,sample_046,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000631,data/raw/berry_images/grade_3/sample_046/20260815_072540.jpg,Grade 3,sample_046,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000632,data/raw/berry_images/grade_3/sample_047/20260815_071813.jpg,Grade 3,sample_047,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000633,data/raw/berry_images/grade_3/sample_047/20260815_071835.jpg,Grade 3,sample_047,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000634,data/raw/berry_images/grade_3/sample_047/20260815_071908.jpg,Grade 3,sample_047,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000635,data/raw/berry_images/grade_3/sample_047/20260815_072001.jpg,Grade 3,sample_047,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000636,data/raw/berry_images/grade_3/sample_048/20260815_071541.jpg,Grade 3,sample_048,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000637,data/raw/berry_images/grade_3/sample_048/20260815_071623.jpg,Grade 3,sample_048,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000638,data/raw/berry_images/grade_3/sample_048/20260815_071656.jpg,Grade 3,sample_048,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000639,data/raw/berry_images/grade_3/sample_048/20260815_071738.jpg,Grade 3,sample_048,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000640,data/raw/berry_images/grade_3/sample_049/20260815_071312.jpg,Grade 3,sample_049,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000641,data/raw/berry_images/grade_3/sample_049/20260815_071335.jpg,Grade 3,sample_049,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000642,data/raw/berry_images/grade_3/sample_049/20260815_071412.jpg,Grade 3,sample_049,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000643,data/raw/berry_images/grade_3/sample_049/20260815_071449.jpg,Grade 3,sample_049,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000644,data/raw/berry_images/grade_3/sample_050/20260814_172118.jpg,Grade 3,sample_050,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000645,data/raw/berry_images/grade_3/sample_050/20260814_172212.jpg,Grade 3,sample_050,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000646,data/raw/berry_images/grade_3/sample_050/20260814_172316.jpg,Grade 3,sample_050,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000647,data/raw/berry_images/grade_3/sample_050/20260814_172500.jpg,Grade 3,sample_050,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000648,data/raw/berry_images/grade_3/sample_051/20260814_171203.jpg,Grade 3,sample_051,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000649,data/raw/berry_images/grade_3/sample_051/20260814_171236.jpg,Grade 3,sample_051,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000650,data/raw/berry_images/grade_3/sample_051/20260814_171640.jpg,Grade 3,sample_051,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000651,data/raw/berry_images/grade_3/sample_051/20260814_171824.jpg,Grade 3,sample_051,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000652,data/raw/berry_images/grade_3/sample_052/20260814_170612.jpg,Grade 3,sample_052,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000653,data/raw/berry_images/grade_3/sample_052/20260814_170655.jpg,Grade 3,sample_052,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000654,data/raw/berry_images/grade_3/sample_052/20260814_170942.jpg,Grade 3,sample_052,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000655,data/raw/berry_images/grade_3/sample_052/20260814_171039.jpg,Grade 3,sample_052,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000656,data/raw/berry_images/grade_3/sample_053/20260814_170149.jpg,Grade 3,sample_053,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000657,data/raw/berry_images/grade_3/sample_053/20260814_170232.jpg,Grade 3,sample_053,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000658,data/raw/berry_images/grade_3/sample_053/20260814_170306.jpg,Grade 3,sample_053,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000659,data/raw/berry_images/grade_3/sample_053/20260814_170400.jpg,Grade 3,sample_053,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000660,data/raw/berry_images/grade_3/sample_054/20260814_165739.jpg,Grade 3,sample_054,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000661,data/raw/berry_images/grade_3/sample_054/20260814_165803.jpg,Grade 3,sample_054,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000662,data/raw/berry_images/grade_3/sample_054/20260814_165905.jpg,Grade 3,sample_054,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000663,data/raw/berry_images/grade_3/sample_054/20260814_165938.jpg,Grade 3,sample_054,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000664,data/raw/berry_images/grade_3/sample_055/20260814_165357.jpg,Grade 3,sample_055,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000665,data/raw/berry_images/grade_3/sample_055/20260814_165446.jpg,Grade 3,sample_055,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000666,data/raw/berry_images/grade_3/sample_055/20260814_165521.jpg,Grade 3,sample_055,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000667,data/raw/berry_images/grade_3/sample_055/20260814_165624.jpg,Grade 3,sample_055,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000668,data/raw/berry_images/grade_3/sample_056/20260508_174203.jpg,Grade 3,sample_056,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000669,data/raw/berry_images/grade_3/sample_056/20260814_165137.jpg,Grade 3,sample_056,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000670,data/raw/berry_images/grade_3/sample_056/20260814_165219.jpg,Grade 3,sample_056,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000671,data/raw/berry_images/grade_3/sample_056/20260814_165320.jpg,Grade 3,sample_056,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
